"report-file-3"
"Iteration" "exit-velocity"
("Iteration" "exit-velocity")
27652 688.9973639661946
27653 688.9976541191531
27654 688.9979442480238
27655 688.9982343528081
27656 688.9985244335007
27657 688.9988144901006
27658 688.9991045225954
27659 688.9993945309984
27660 688.9996845153045
27661 688.9999744755132
27662 689.0002644116414
27663 689.0005543236657
27664 689.0008442116128
27665 689.0011340754819
27666 689.0014239152879
27667 689.0017137310462
27668 689.0020035227692
27669 689.0022932904774
27670 689.0025830341723
27671 689.0028727538884
27672 689.0031624496429
27673 689.0034521214446
27674 689.0037417693287
27675 689.0040313933159
27676 689.004320993409
27677 689.0046105696265
27678 689.004900121875
27679 689.0051896503437
27680 689.0054791554024
27681 689.0057686374361
27682 689.0060580968147
27683 689.0063475337518
27684 689.0066369483254
27685 689.0069263404395
27686 689.0072157099406
27687 689.0075050565725
27688 689.0077943800661
27689 689.0080836801397
27690 689.0083729565184
27691 689.0086622089831
27692 689.0089514372964
27693 689.0092406413362
27694 689.0095298209644
27695 689.0098189760802
27696 689.010108106655
27697 689.0103972126343
27698 689.0106862940213
27699 689.0109753508256
27700 689.0112643830553
27701 689.0115533907434
27702 689.0118423739352
27703 689.012131332647
27704 689.0124202669429
27705 689.0127091768508
27706 689.0129980624323
27707 689.0132869237148
27708 689.0135757607441
27709 689.0138645735631
27710 689.0141533622008
27711 689.0144421266931
27712 689.0147308670716
27713 689.0150195833739
27714 689.0153082756009
27715 689.0155969437922
27716 689.0158855879641
27717 689.0161742081199
27718 689.0164628042756
27719 689.0167513764511
27720 689.0170399246172
27721 689.0173284488236
27722 689.0176169490506
27723 689.0179054253147
27724 689.0181938776352
27725 689.0184823060288
27726 689.018770710474
27727 689.0190590910116
27728 689.0193474476002
27729 689.0196357802394
27730 689.0199240889219
27731 689.0202123736211
27732 689.0205006343373
27733 689.020788871044
27734 689.0210770837448
27735 689.0213652724334
27736 689.0216534371096
27737 689.0219415777718
27738 689.0222296944154
27739 689.022517787055
27740 689.0228058556913
27741 689.0230939003222
27742 689.0233819209806
27743 689.0236699176504
27744 689.0239578903546
27745 689.0242458390918
27746 689.0245337638742
27747 689.0248216647194
27748 689.0251095416241
27749 689.0253973946111
27750 689.0256852237591
27751 689.0259730290385
27752 689.0262608104248
27753 689.0265485679092
27754 689.0268363014604
27755 689.0271240110792
27756 689.0274116967389
27757 689.0276993584581
27758 689.0279869962216
27759 689.0282746100391
27760 689.0285621999393
27761 689.0288497659061
27762 689.0291373079837
27763 689.0294248261819
27764 689.0297123205094
27765 689.0299997910085
27766 689.0302872376695
27767 689.0305746605417
27768 689.030862059606
27769 689.0311494349149
27770 689.0314367864476
27771 689.0317241142474
27772 689.0320114183069
27773 689.0322986986569
27774 689.0325859552859
27775 689.0328731882208
27776 689.0331603974597
27777 689.0334475830248
27778 689.0337347449071
27779 689.0340218831363
27780 689.0343089977152
27781 689.0345960886394
27782 689.034883155934
27783 689.0351701995941
27784 689.035457219638
27785 689.0357442160672
27786 689.0360311889068
27787 689.0363181381341
27788 689.0366050638011
27789 689.0368919658886
27790 689.0371788444202
27791 689.0374656993991
27792 689.0377525308353
27793 689.0380393387635
27794 689.0383261231773
27795 689.038612884103
27796 689.0388996215669
27797 689.0391863356158
27798 689.0394730262618
27799 689.0397596935077
27800 689.0400463373335
27801 689.0403329576822
27802 689.0406195544941
27803 689.0409061276854
27804 689.0411926771571
27805 689.0414792028311
27806 689.0417657045998
27807 689.0420521824011
27808 689.0423386361833
27809 689.0426250659021
27810 689.0429114715351
27811 689.0431978530997
27812 689.0434842105892
27813 689.0437705440446
27814 689.0440568535054
27815 689.0443431390096
27816 689.04462939999
27817 689.044915635926
27818 689.0452018466566
27819 689.0454880323897
27820 689.0457741936095
27821 689.0460603309009
27822 689.0463464449049
27823 689.0466325361738
27824 689.0469186051805
27825 689.0472046522708
27826 689.0474906776908
27827 689.0477766815565
27828 689.0480626639007
27829 689.0483486246997
27830 689.048634563864
27831 689.048920481289
27832 689.0492063768646
27833 689.0494922508886
27834 689.0497781030417
27835 689.050063933243
27836 689.0503497414039
27837 689.0506355275049
27838 689.0509212914692
27839 689.0512070332297
27840 689.0514927527009
27841 689.0517784497923
27842 689.05206412443
27843 689.0523497765272
27844 689.0526354060044
27845 689.0529210127955
27846 689.0532065968188
27847 689.0534921580304
27848 689.0537776963671
27849 689.0540632117873
27850 689.0543487042562
27851 689.0546341737164
27852 689.0549196201612
27853 689.0552050435316
27854 689.0554904438389
27855 689.0557758210294
27856 689.0560611751184
27857 689.0563465060692
27858 689.056631813904
27859 689.0569170986181
27860 689.0572023602061
27861 689.057487598692
27862 689.0577728140387
27863 689.0580580062514
27864 689.0583431753212
27865 689.0586283212011
27866 689.0589134438902
27867 689.0591985433172
27868 689.0594836194724
27869 689.059768672284
27870 689.0600537017393
27871 689.0603387077631
27872 689.0606236903318
27873 689.0609086493686
27874 689.0611935848398
27875 689.0614784966922
27876 689.0617633848537
27877 689.0620482492822
27878 689.0623330899195
27879 689.0626179067118
27880 689.0629026995995
27881 689.0631874685404
27882 689.0634722134834
27883 689.0637569343891
27884 689.0640416312172
27885 689.0643263038006
27886 689.0646109515516
27887 689.0648955739094
27888 689.0651801706463
27889 689.0654647418053
27890 689.0657492876844
27891 689.0660338086738
27892 689.0663183052283
27893 689.0666027777667
27894 689.0668872266873
27895 689.067171652317
27896 689.0674560549151
27897 689.0677404346861
27898 689.0680247917505
27899 689.0683091261986
27900 689.0685934380646
27901 689.0688777273642
27902 689.0691619940537
27903 689.069446238123
27904 689.069730459545
27905 689.0700146582471
27906 689.0702988341786
27907 689.0705829872584
27908 689.0708671174232
27909 689.0711512246139
27910 689.0714353087664
27911 689.0717193698351
27912 689.0720034077743
27913 689.072287422551
27914 689.0725714141248
27915 689.0728553824733
27916 689.0731393275785
27917 689.0734232494135
27918 689.0737071479862
27919 689.0739910232692
27920 689.0742748752641
27921 689.0745587039761
27922 689.0748425093959
27923 689.0751262915516
27924 689.0754100504251
27925 689.0756937860097
27926 689.0759774983036
27927 689.0762611873052
27928 689.0765448530009
27929 689.076828495398
27930 689.0771121144704
27931 689.0773957102269
27932 689.0776792826639
27933 689.0779628317794
27934 689.0782463575819
27935 689.0785298600697
27936 689.0788133392563
27937 689.0790967951601
27938 689.0793802277808
27939 689.07966363715
27940 689.0799470232635
27941 689.0802303861414
27942 689.0805137258102
27943 689.0807970422582
27944 689.0810803355018
27945 689.0813636055689
27946 689.0816468524482
27947 689.0819300761644
27948 689.0822132767091
27949 689.0824964541023
27950 689.0827796083237
27951 689.0830627394097
27952 689.0833458473376
27953 689.0836289320999
27954 689.0839119937162
27955 689.0841950321676
27956 689.0844780474664
27957 689.0847610396247
27958 689.0850440086423
27959 689.085326954536
27960 689.0856098772954
27961 689.0858927769256
27962 689.0861756534106
27963 689.0864585067275
27964 689.0867413368574
27965 689.0870241437879
27966 689.0873069274897
27967 689.0875896879365
27968 689.0878724251172
27969 689.0881551390199
27970 689.0884378296261
27971 689.0887204969323
27972 689.0890031409342
27973 689.0892857616309
27974 689.0895683590105
27975 689.0898509330965
27976 689.0901334838783
27977 689.0904160113803
27978 689.0906985156107
27979 689.0909809965998
27980 689.0912634543738
27981 689.0915458889663
27982 689.0918283003948
27983 689.0921106886969
27984 689.0923930538709
27985 689.0926753959394
27986 689.0929577148975
27987 689.093240010739
27988 689.0935222834553
27989 689.0938045330212
27990 689.0940867594285
27991 689.0943689626343
27992 689.0946511426293
27993 689.0949332993897
27994 689.0952154328868
27995 689.0954975431227
27996 689.0957796300859
27997 689.0960616937493
27998 689.0963437341364
27999 689.0966257512282
28000 689.0969077450435
28001 689.0971897155806
28002 689.097471662863
28003 689.0977535868985
28004 689.0980354876973
28005 689.0983173652775
28006 689.0985992196719
28007 689.0988810508724
28008 689.0991628589079
28009 689.0994446438102
28010 689.0997264055693
28011 689.1000081442232
28012 689.1002898597725
28013 689.1005715522439
28014 689.1008532216317
28015 689.101134867979
28016 689.1014164912816
28017 689.10169809155
28018 689.1019796688026
28019 689.1022612230396
28020 689.1025427542919
28021 689.1028242625466
28022 689.1031057478302
28023 689.1033872101428
28024 689.1036686494861
28025 689.1039500658916
28026 689.1042314593477
28027 689.1045128298595
28028 689.104794177455
28029 689.1050755021437
28030 689.1053568039516
28031 689.1056380828617
28032 689.1059193388604
28033 689.1062005719353
28034 689.1064817820454
28035 689.1067629691556
28036 689.1070441332523
28037 689.1073252742817
28038 689.1076063922402
28039 689.1078874870985
28040 689.1081685588542
28041 689.1084496075051
28042 689.1087306330783
28043 689.1090116355764
28044 689.109292615046
28045 689.1095735715143
28046 689.1098545050176
28047 689.1101354156011
28048 689.1104163033036
28049 689.1106971681522
28050 689.1109780101879
28051 689.1112588294272
28052 689.1115396258934
28053 689.1118203996001
28054 689.1121011505602
28055 689.1123818787747
28056 689.1126625842517
28057 689.1129432669867
28058 689.1132239269764
28059 689.1135045642179
28060 689.1137851786905
28061 689.1140657704079
28062 689.114346339345
28063 689.1146268854928
28064 689.1149074088643
28065 689.1151879094264
28066 689.1154683871936
28067 689.1157488421575
28068 689.1160292742974
28069 689.116309683699
28070 689.1165900702883
28071 689.1168704340649
28072 689.1171507750296
28073 689.1174310931801
28074 689.117711388493
28075 689.1179916609925
28076 689.1182719106729
28077 689.1185521375355
28078 689.1188323415641
28079 689.1191125227817
28080 689.1193926811657
28081 689.1196728167411
28082 689.1199529294914
28083 689.1202330194332
28084 689.1205130865775
28085 689.1207931309239
28086 689.1210731525044
28087 689.121353151321
28088 689.1216331274131
28089 689.1219130808049
28090 689.1221930114991
28091 689.1224729195103
28092 689.1227528048397
28093 689.1230326674536
28094 689.123312507341
28095 689.123592324456
28096 689.123872118761
28097 689.1241518901896
28098 689.124431638692
28099 689.1247113642098
28100 689.1249910666969
28101 689.1252707460882
28102 689.1255504023452
28103 689.1258300354273
28104 689.1261096453059
28105 689.1263892319507
28106 689.1266687953342
28107 689.1269483354603
28108 689.1272278523048
28109 689.1275073458671
28110 689.1277868161618
28111 689.1280662631677
28112 689.1283456869093
28113 689.1286250873876
28114 689.1289044646114
28115 689.1291838185786
28116 689.1294631492884
28117 689.129742456763
28118 689.1300217410146
28119 689.130301002074
28120 689.1305802399642
28121 689.1308594547062
28122 689.1311386463373
28123 689.1314178148987
28124 689.1316969604212
28125 689.1319760829281
28126 689.1322551824768
28127 689.1325342590852
28128 689.1328133127952
28129 689.1330923436457
28130 689.1333713516585
28131 689.1336503368724
28132 689.1339292993189
28133 689.1342082390411
28134 689.1344871560486
28135 689.1347660503855
28136 689.1350449220861
28137 689.1353237711704
28138 689.1356025976727
28139 689.1358814016268
28140 689.1361601830487
28141 689.1364389419545
28142 689.1367176783867
28143 689.1369963923394
28144 689.1372750838204
28145 689.1375537528285
28146 689.1378323993869
28147 689.1381110234664
28148 689.1383896250534
28149 689.1386682041384
28150 689.1389467607213
28151 689.1392252949348
28152 689.1395038069106
28153 689.1397822967451
28154 689.140060764411
28155 689.1403392098312
28156 689.1406176328616
28157 689.1408960333542
28158 689.1411744111716
28159 689.1414527661628
28160 689.1417310982074
28161 689.1420094072123
28162 689.1422876931146
28163 689.1425659558486
28164 689.1428441953826
28165 689.143122411696
28166 689.1434006048102
28167 689.1436787747064
28168 689.1439569214103
28169 689.1442350449512
28170 689.144513145348
28171 689.1447912226265
28172 689.1450692767582
28173 689.14534730777
28174 689.145625315705
28175 689.1459033005643
28176 689.1461812623738
28177 689.1464592011532
28178 689.146737116908
28179 689.1470150096719
28180 689.1472928794633
28181 689.1475707263025
28182 689.1478485502107
28183 689.1481263512241
28184 689.1484041293594
28185 689.1486818846369
28186 689.1489596170646
28187 689.1492373266739
28188 689.1495150134818
28189 689.1497926775243
28190 689.1500703188029
28191 689.1503479373572
28192 689.150625533203
28193 689.1509031063866
28194 689.1511806569098
28195 689.1514581848186
28196 689.1517356901318
28197 689.1520131728828
28198 689.1522906330968
28199 689.152568070784
28200 689.1528454859736
28201 689.1531228786629
28202 689.1534002488705
28203 689.1536775965735
28204 689.1539549217791
28205 689.1542322244668
28206 689.1545095046358
28207 689.1547867622689
28208 689.1550639973389
28209 689.1553412098476
28210 689.1556183997504
28211 689.1558955670426
28212 689.1561727116874
28213 689.1564498336832
28214 689.1567269329853
28215 689.1570040095805
28216 689.1572810634503
28217 689.1575580945721
28218 689.1578351029247
28219 689.1581120884898
28220 689.158389051253
28221 689.158665991209
28222 689.158942908331
28223 689.1592198026332
28224 689.1594966740832
28225 689.1597735227033
28226 689.1600503484659
28227 689.160327151391
28228 689.1606039314645
28229 689.1608806887075
28230 689.1611574231124
28231 689.1614341346808
28232 689.1617108234378
28233 689.1619874893718
28234 689.1622641325123
28235 689.1625407528491
28236 689.1628173504089
28237 689.1630939244884
28238 689.1633704756723
28239 689.1636470041963
28240 689.1639235104886
28241 689.164199994584
28242 689.1644764565417
28243 689.1647528964539
28244 689.1650293143651
28245 689.1653057102934
28246 689.1655820842022
28247 689.1658584360762
28248 689.1661347658741
28249 689.1664110735521
28250 689.1666873590444
28251 689.1669636223091
28252 689.1672398633156
28253 689.1675160820089
28254 689.1677922783501
28255 689.1680684523188
28256 689.1683446038984
28257 689.1686207330742
28258 689.1688968398199
28259 689.1691729241361
28260 689.1694489860162
28261 689.1697250254589
28262 689.170001042458
28263 689.1702770370159
28264 689.1705530091391
28265 689.1708289588146
28266 689.171104886049
28267 689.1713807908709
28268 689.1716566732433
28269 689.1719325331974
28270 689.1722083707356
28271 689.1724841858451
28272 689.1727599785449
28273 689.1730357488475
28274 689.1733114967528
28275 689.1735872222561
28276 689.1738629253763
28277 689.1741386061249
28278 689.174414264489
28279 689.1746899004975
28280 689.1749655141382
28281 689.1752411054288
28282 689.1755166743856
28283 689.1757922209852
28284 689.1760677452575
28285 689.1763432471969
28286 689.1766187268125
28287 689.1768941841113
28288 689.1771696191034
28289 689.1774450317905
28290 689.1777204221886
28291 689.1779957903136
28292 689.1782711361599
28293 689.1785464597606
28294 689.1788217611223
28295 689.1790970402607
28296 689.1793722971952
28297 689.1796475319391
28298 689.1799227444916
28299 689.1801979348649
28300 689.1804731030774
28301 689.1807482491191
28302 689.1810233729955
28303 689.1812984746874
28304 689.1815735542133
28305 689.1818486115413
28306 689.1821236466731
28307 689.1823986595856
28308 689.1826736502748
28309 689.1829486187006
28310 689.1832235648783
28311 689.1834984887639
28312 689.1837733903476
28313 689.1840482696164
28314 689.1843231265659
28315 689.1845979611666
28316 689.1848727734043
28317 689.185147563287
28318 689.1854223307942
28319 689.1856970759284
28320 689.1859717986757
28321 689.1862464990259
28322 689.1865211769997
28323 689.1867958325666
28324 689.1870704657407
28325 689.1873450765281
28326 689.1876196649356
28327 689.1878942309927
28328 689.1881687747076
28329 689.1884432961178
28330 689.1887177952187
28331 689.1889922719934
28332 689.1892667264279
28333 689.1895411584723
28334 689.1898155680792
28335 689.1900899552001
28336 689.1903643197612
28337 689.1906386617167
28338 689.1909129810094
28339 689.1911872776074
28340 689.1914615514727
28341 689.1917358025876
28342 689.192010030945
28343 689.1922842365424
28344 689.1925584194169
28345 689.1928325795637
28346 689.1931067170317
28347 689.193380831853
28348 689.1936549240752
28349 689.1939289937397
28350 689.1942030408954
28351 689.1944770655848
28352 689.1947510678589
28353 689.195025047776
28354 689.1952990053647
28355 689.1955729406734
28356 689.1958468537385
28357 689.196120744587
28358 689.1963946132228
28359 689.1966684596845
28360 689.196942283992
28361 689.1972160861598
28362 689.1974898662172
28363 689.1977636241836
28364 689.1980373600767
28365 689.1983110738906
28366 689.19858476563
28367 689.1988584353281
28368 689.1991320829604
28369 689.1994057085323
28370 689.1996793120338
28371 689.1999528934681
28372 689.2002264528369
28373 689.200499990115
28374 689.2007735052993
28375 689.2010469983948
28376 689.2013204693939
28377 689.2015939182827
28378 689.201867345036
28379 689.2021407496803
28380 689.2024141321925
28381 689.2026874925707
28382 689.2029608308127
28383 689.2032341469002
28384 689.2035074408541
28385 689.2037807126594
28386 689.2040539623206
28387 689.2043271898235
28388 689.2046003951796
28389 689.2048735783868
28390 689.2051467394353
28391 689.2054198783434
28392 689.2056929951059
28393 689.2059660897262
28394 689.2062391622111
28395 689.206512212549
28396 689.206785240761
28397 689.2070582468471
28398 689.2073312308047
28399 689.2076041926597
28400 689.2078771323964
28401 689.2081500500185
28402 689.2084229455584
28403 689.2086958189954
28404 689.2089686703479
28405 689.2092414996072
28406 689.2095143067867
28407 689.2097870919009
28408 689.2100598549331
28409 689.210332595903
28410 689.2106053147979
28411 689.2108780116472
28412 689.2111506864261
28413 689.2114233391455
28414 689.2116959698043
28415 689.2119685783949
28416 689.2122411649148
28417 689.2125137293461
28418 689.2127862717289
28419 689.2130587920306
28420 689.2133312902808
28421 689.2136037664769
28422 689.2138762206453
28423 689.2141486527753
28424 689.2144210628791
28425 689.2146934509838
28426 689.2149658170665
28427 689.2152381611437
28428 689.215510483285
28429 689.2157827837398
28430 689.2160550627524
28431 689.2163273204818
28432 689.2165995569501
28433 689.2168717719589
28434 689.2171439652093
28435 689.2174161363163
28436 689.2176882849215
28437 689.2179604107198
28438 689.2182325135261
28439 689.2185045932835
28440 689.2187766499908
28441 689.21904868376
28442 689.2193206947305
28443 689.2195926830334
28444 689.2198646488453
28445 689.2201365922862
28446 689.2204085134738
28447 689.2206804125084
28448 689.2209522894599
28449 689.2212241444064
28450 689.2214959773798
28451 689.2217677884248
28452 689.2220395775711
28453 689.2223113448309
28454 689.2225830902199
28455 689.2228548137609
28456 689.2231265154551
28457 689.2233981953131
28458 689.2236698533341
28459 689.2239414895305
28460 689.2242131038923
28461 689.2244846964347
28462 689.2247562671423
28463 689.2250278160335
28464 689.2252993431132
28465 689.2255708483744
28466 689.2258423318269
28467 689.2261137934761
28468 689.22638523333
28469 689.2266566513915
28470 689.2269280476723
28471 689.2271994221795
28472 689.227470774912
28473 689.2277421058809
28474 689.2280134150907
28475 689.2282847025474
28476 689.228555968255
28477 689.228827212214
28478 689.2290984344356
28479 689.2293696349075
28480 689.2296408136388
28481 689.2299119706252
28482 689.23018310588
28483 689.2304542193723
28484 689.2307253111292
28485 689.2309963811216
28486 689.2312674293727
28487 689.2315384558549
28488 689.231809460584
28489 689.2320804435396
28490 689.2323514047134
28491 689.2326223441149
28492 689.2328932616978
28493 689.2331641574848
28494 689.2334350314272
28495 689.2337058835498
28496 689.2339767137996
28497 689.234247522189
28498 689.234518308686
28499 689.2347890732818
28500 689.2350598160476
28501 689.2353305369696
28502 689.2356012360627
28503 689.2358719129662
28504 689.2361425673026
28505 689.2364131993291
28506 689.2366838092672
28507 689.2369543973007
28508 689.2372249636195
28509 689.2374955083916
28510 689.2377660316224
28511 689.2380365332396
28512 689.2383070131026
28513 689.2385774710261
28514 689.2388479068244
28515 689.2391183203487
28516 689.2393887115007
28517 689.2396590802117
28518 689.2399294264585
28519 689.2401997502792
28520 689.2404700516809
28521 689.2407403307391
28522 689.2410105874879
28523 689.241280821974
28524 689.2415510342373
28525 689.2418212243126
28526 689.2420913922135
28527 689.2423615379722
28528 689.2426316616124
28529 689.2429017631349
28530 689.2431718425556
28531 689.2434418998773
28532 689.2437119350834
28533 689.243981948197
28534 689.2442519392108
28535 689.2445219081337
28536 689.2447918549914
28537 689.2450617797955
28538 689.2453316825936
28539 689.2456015634008
28540 689.2458714222788
28541 689.2461412592653
28542 689.2464110744309
28543 689.2466808678143
28544 689.2469506395007
28545 689.2472203895445
28546 689.2474901180046
28547 689.2477598249313
28548 689.2480295103852
28549 689.2482991743965
28550 689.2485688170046
28551 689.2488384382322
28552 689.2491080380698
28553 689.2493776165403
28554 689.2496471736157
28555 689.2499167092909
28556 689.2501862235345
28557 689.2504557163032
28558 689.2507251875753
28559 689.2509946372954
28560 689.2512640654317
28561 689.2515334719359
28562 689.2518028567669
28563 689.2520722198734
28564 689.2523415612324
28565 689.2526108807995
28566 689.2528801785592
28567 689.2531494545395
28568 689.2534187087538
28569 689.253687941159
28570 689.2539571516903
28571 689.2542263402192
28572 689.2544955066018
28573 689.2547646506746
28574 689.2550337723148
28575 689.2553028714042
28576 689.2555719478883
28577 689.2558410017353
28578 689.2561100329903
28579 689.256379041692
28580 689.2566480279397
28581 689.2569169918404
28582 689.2571859335244
28583 689.2574548530861
28584 689.2577237506778
28585 689.257992626388
28586 689.2582614803389
28587 689.2585303126178
28588 689.2587991233032
28589 689.2590679124714
28590 689.2593366801675
28591 689.2596054264445
28592 689.2598741513109
28593 689.2601428547707
28594 689.2604115368441
28595 689.2606801974897
28596 689.2609488367164
28597 689.2612174544878
28598 689.2614860507863
28599 689.2617546255937
28600 689.2620231788743
28601 689.2622917106089
28602 689.2625602207696
28603 689.2628287093592
28604 689.2630971763474
28605 689.2633656217129
28606 689.2636340454692
28607 689.26390244758
28608 689.2641708280588
28609 689.264439186896
28610 689.2647075240736
28611 689.2649758396198
28612 689.2652441335194
28613 689.2655124057691
28614 689.2657806563707
28615 689.2660488853415
28616 689.2663170926739
28617 689.26658527838
28618 689.2668534424722
28619 689.2671215849343
28620 689.2673897057975
28621 689.2676578050514
28622 689.2679258827064
28623 689.2681939387652
28624 689.2684619732476
28625 689.2687299861542
28626 689.2689979774793
28627 689.2692659472591
28628 689.2695338954998
28629 689.2698018221986
28630 689.2700697273755
28631 689.2703376110481
28632 689.2706054732267
28633 689.2708733139095
28634 689.271141133135
28635 689.2714089309004
28636 689.271676707205
28637 689.2719444620687
28638 689.2722121954833
28639 689.2724799074571
28640 689.2727475979784
28641 689.273015267031
28642 689.2732829146263
28643 689.2735505407343
28644 689.2738181453497
28645 689.2740857284562
28646 689.2743532900505
28647 689.2746208301234
28648 689.2748883486586
28649 689.2751558456449
28650 689.2754233210941
28651 689.2756907749784
28652 689.2759582073202
28653 689.2762256181011
28654 689.2764930073168
28655 689.2767603749867
28656 689.2770277210979
28657 689.2772950456595
28658 689.2775623486558
28659 689.2778296301086
28660 689.2780968900098
28661 689.2783641283767
28662 689.2786313451963
28663 689.2788985404861
28664 689.2791657142267
28665 689.2794328664464
28666 689.2796999971265
28667 689.2799671062853
28668 689.2802341939212
28669 689.2805012600074
28670 689.280768304572
28671 689.2810353275873
28672 689.2813023290653
28673 689.281569309015
28674 689.2818362674352
28675 689.2821032043265
28676 689.2823701196857
28677 689.2826370135166
28678 689.2829038858295
28679 689.2831707366199
28680 689.2834375659039
28681 689.2837043736702
28682 689.2839711599278
28683 689.2842379246725
28684 689.2845046679325
28685 689.2847713907908
28686 689.2850380926559
28687 689.28530477327
28688 689.2855714325696
28689 689.2858380705089
28690 689.2861046870562
28691 689.2863712821785
28692 689.2866378558615
28693 689.2869044080606
28694 689.2871709387645
28695 689.2874374479572
28696 689.2877039356322
28697 689.2879704017676
28698 689.2882368463619
28699 689.2885032693972
28700 689.2887696708955
28701 689.289036050822
28702 689.2893024091946
28703 689.2895687460101
28704 689.2898350612593
28705 689.2901013549406
28706 689.2903676270716
28707 689.2906338776588
28708 689.2909001066712
28709 689.2911663141443
28710 689.2914325000743
28711 689.2916986644389
28712 689.2919648070333
28713 689.2922309275145
28714 689.2924970255381
28715 689.2927631008191
28716 689.2930291532454
28717 689.2932951827951
28718 689.2935611896052
28719 689.2938271738992
28720 689.2940931359337
28721 689.2943590760292
28722 689.2946249944595
28723 689.2948908914865
28724 689.2951567673679
28725 689.2954226222798
28726 689.2956884563772
28727 689.2959542697871
28728 689.2962200625506
28729 689.2964858347444
28730 689.2967515863564
28731 689.2970173173868
28732 689.2972830284372
28733 689.2975487189416
28734 689.2978143888221
28735 689.2980800379942
28736 689.2983456663796
28737 689.2986112739287
28738 689.2988768605849
28739 689.2991424262676
28740 689.2994079709778
28741 689.2996734946425
28742 689.2999389972309
28743 689.3002044787274
28744 689.3004699390741
28745 689.3007353782764
28746 689.3010007963082
28747 689.3012661931281
28748 689.3015315687484
28749 689.3017969231446
28750 689.3020622562989
28751 689.3023275682094
28752 689.3025928588705
28753 689.3028581282524
28754 689.3031233763693
28755 689.3033886032098
28756 689.3036538087711
28757 689.3039189930308
28758 689.304184156009
28759 689.3044492977007
28760 689.3047144180772
28761 689.3049795171668
28762 689.3052445949396
28763 689.3055096514075
28764 689.3057746865599
28765 689.3060397004082
28766 689.3063046929346
28767 689.3065696641424
28768 689.3068346140353
28769 689.3070995426098
28770 689.3073644498628
28771 689.3076293357858
28772 689.3078942003908
28773 689.3081590436738
28774 689.308423865628
28775 689.3086886662724
28776 689.3089534455916
28777 689.3092182035961
28778 689.3094829402672
28779 689.3097476556397
28780 689.3100123496951
28781 689.3102770224438
28782 689.3105416739063
28783 689.3108063040788
28784 689.3110709129627
28785 689.3113355005768
28786 689.3116000669227
28787 689.311864612007
28788 689.3121291358316
28789 689.3123936384121
28790 689.3126581197415
28791 689.3129225798103
28792 689.313187018602
28793 689.3134514360919
28794 689.3137158322606
28795 689.313980207075
28796 689.3142445604963
28797 689.3145088925138
28798 689.3147732030761
28799 689.3150374921684
28800 689.3153017597459
28801 689.3155660057595
28802 689.3158302302553
28803 689.3160944332546
28804 689.3163586147556
28805 689.3166227747839
28806 689.316886913349
28807 689.3171510304388
28808 689.3174151260667
28809 689.3176792002479
28810 689.3179432529693
28811 689.3182072842294
28812 689.3184712940554
28813 689.3187352824292
28814 689.3189992493609
28815 689.319263194851
28816 689.3195271189011
28817 689.3197910215174
28818 689.3200549027065
28819 689.3203187624687
28820 689.3205826007957
28821 689.3208464177021
28822 689.3211102131697
28823 689.3213739871971
28824 689.3216377397698
28825 689.3219014709006
28826 689.3221651805642
28827 689.322428868758
28828 689.3226925354903
28829 689.3229561807366
28830 689.3232198045091
28831 689.3234834068155
28832 689.3237469876364
28833 689.3240105469944
28834 689.3242740848872
28835 689.3245376013273
28836 689.324801096311
28837 689.3250645698541
28838 689.3253280219649
28839 689.3255914526612
28840 689.3258548619391
28841 689.3261182498126
28842 689.3263816163064
28843 689.3266449614158
28844 689.3269082851573
28845 689.3271715875519
28846 689.3274348685827
28847 689.3276981282917
28848 689.3279613666826
28849 689.3282245837484
28850 689.3284877795045
28851 689.3287509539714
28852 689.3290141071496
28853 689.3292772390337
28854 689.3295403496541
28855 689.3298034390169
28856 689.3300665071395
28857 689.3303295540732
28858 689.3305925798597
28859 689.3308555845683
28860 689.3311185681185
28861 689.3313815304246
28862 689.3316444713755
28863 689.3319073908583
28864 689.3321702887757
28865 689.332433165024
28866 689.3326960195128
28867 689.3329588521965
28868 689.3332216630569
28869 689.3334844520613
28870 689.3337472192471
28871 689.3340099646505
28872 689.3342726883244
28873 689.3345353903344
28874 689.3347980707613
28875 689.3350607296729
28876 689.3353233671716
28877 689.3355859833194
28878 689.3358485781891
28879 689.3361111518623
28880 689.3363737043984
28881 689.3366362358464
28882 689.3368987462587
28883 689.3371612356653
28884 689.3374237041071
28885 689.3376861516125
28886 689.3379485781933
28887 689.3382109838565
28888 689.3384733686185
28889 689.3387357324834
28890 689.3389980754508
28891 689.3392603975039
28892 689.3395226986618
28893 689.339784978901
28894 689.3400472382102
28895 689.3403094766076
28896 689.340571694057
28897 689.3408338905548
28898 689.3410960661091
28899 689.3413582206805
28900 689.3416203542838
28901 689.3418824669146
28902 689.3421445585431
28903 689.3424066291765
28904 689.3426686788141
28905 689.3429307074474
28906 689.3431927150457
28907 689.3434547016398
28908 689.3437166672103
28909 689.3439786117418
28910 689.3442405352482
28911 689.3445024377099
28912 689.3447643191259
28913 689.3450261795047
28914 689.3452880188245
28915 689.3455498371059
28916 689.3458116343509
28917 689.3460734105414
28918 689.3463351657027
28919 689.3465968998447
28920 689.3468586129615
28921 689.3471203050544
28922 689.3473819761283
28923 689.3476436261891
28924 689.3479052552243
28925 689.3481668632203
28926 689.3484284501849
28927 689.3486900160988
28928 689.3489515609407
28929 689.3492130847147
28930 689.3494745873882
