"exit-static-temperature-rfile"
"Iteration" "exit-static-temperature"
("Iteration" "exit-static-temperature")
27275 362.8908324959725
27276 362.8910081894308
27277 362.8911838680081
27278 362.8913595316824
27279 362.8915351804416
27280 362.8917108142614
27281 362.891886433127
27282 362.8920620370223
27283 362.8922376259331
27284 362.892413199841
27285 362.8925887587452
27286 362.8927643026232
27287 362.8929398314817
27288 362.8931153453119
27289 362.8932908441136
27290 362.8934663278822
27291 362.8936417966215
27292 362.8938172503462
27293 362.8939926890433
27294 362.8941681127187
27295 362.8943435213704
27296 362.8945189150043
27297 362.8946942936152
27298 362.8948696572032
27299 362.8950450057745
27300 362.8952203393409
27301 362.8953956578874
27302 362.8955709614237
27303 362.895746250027
27304 362.8959215237286
27305 362.8960967825438
27306 362.8962720264732
27307 362.8964472554861
27308 362.8966224695466
27309 362.8967976686186
27310 362.8969728526486
27311 362.8971480216067
27312 362.8973231754738
27313 362.8974983142304
27314 362.8976734378791
27315 362.897848546417
27316 362.8980236398734
27317 362.8981987182661
27318 362.8983737816266
27319 362.8985488299767
27320 362.8987238633541
27321 362.8988988818074
27322 362.8990738854295
27323 362.899248874281
27324 362.8994238484193
27325 362.8995988078816
27326 362.8997737526994
27327 362.899948682883
27328 362.9001235984317
27329 362.9002984993422
27330 362.9004733855963
27331 362.9006482571808
27332 362.9008231140734
27333 362.9009979562535
27334 362.9011727837109
27335 362.9013475964131
27336 362.9015223943508
27337 362.9016971775064
27338 362.9018719458695
27339 362.9020466994252
27340 362.9022214381529
27341 362.9023961620392
27342 362.9025708710786
27343 362.902745565025
27344 362.9029202434415
27345 362.9030949059406
27346 362.9032695439002
27347 362.9034441541082
27348 362.9036187352683
27349 362.9037932880199
27350 362.9039678142227
27351 362.904142316293
27352 362.904316796684
27353 362.9044912576229
27354 362.9046657009696
27355 362.9048401281926
27356 362.9050145403913
27357 362.9051889383518
27358 362.9053633226202
27359 362.9055376935326
27360 362.9057120512913
27361 362.9058863960261
27362 362.9060607277473
27363 362.9062350464679
27364 362.9064093521404
27365 362.906583644729
27366 362.906757924164
27367 362.9069321903924
27368 362.907106443344
27369 362.9072806829587
27370 362.9074549091791
27371 362.9076291220586
27372 362.9078033217388
27373 362.9079775082408
27374 362.9081516815321
27375 362.9083258415844
27376 362.9084999883281
27377 362.9086741216876
27378 362.908848241596
27379 362.9090223479648
27380 362.9091964407306
27381 362.9093705198073
27382 362.9095445851244
27383 362.9097186366089
27384 362.9098926741879
27385 362.910066697805
27386 362.910240707391
27387 362.9104147028941
27388 362.9105886842456
27389 362.9107626514125
27390 362.9109366043316
27391 362.9111105429666
27392 362.911284467259
27393 362.9114583771636
27394 362.9116322726103
27395 362.9118061535203
27396 362.9119800198135
27397 362.9121538713877
27398 362.9123277081353
27399 362.9125015299509
27400 362.9126753367169
27401 362.9128491282522
27402 362.9130229043976
27403 362.9131966650165
27404 362.9133704100054
27405 362.9135441393184
27406 362.9137178529309
27407 362.9138915508115
27408 362.9140652329162
27409 362.914238899166
27410 362.9144125494716
27411 362.9145861837148
27412 362.9147598017869
27413 362.9149334035427
27414 362.9151069888644
27415 362.9152805576182
27416 362.9154541097005
27417 362.9156276450315
27418 362.9158011635579
27419 362.9159746652507
27420 362.9161481501115
27421 362.9163216181728
27422 362.9164950694783
27423 362.9166685040991
27424 362.9168419221264
27425 362.9170153236611
27426 362.9171887088173
27427 362.9173620777038
27428 362.9175354304476
27429 362.9177087671669
27430 362.9178820879737
27431 362.9180553929856
27432 362.9182286823103
27433 362.9184019560351
27434 362.9185752142366
27435 362.9187484569914
27436 362.9189216843653
27437 362.9190948964107
27438 362.9192680931956
27439 362.9194412747681
27440 362.9196144411765
27441 362.919787592463
27442 362.9199607286772
27443 362.920133849841
27444 362.920306956003
27445 362.9204800471839
27446 362.9206531359791
27447 362.9208262247744
27448 362.9209993093551
27449 362.9211723870212
27450 362.9213454559358
27451 362.9215185147957
27452 362.9216915626703
27453 362.9218645988636
27454 362.9220376241416
27455 362.9222106390207
27456 362.9223836421689
27457 362.9225566326833
27458 362.9227296100419
27459 362.9229025738833
27460 362.9230755239767
27461 362.9232484601949
27462 362.923421382489
27463 362.9235942908311
27464 362.9237671852325
27465 362.9239400656866
27466 362.9241129322194
27467 362.924285784816
27468 362.9244586234803
27469 362.9246314481902
27470 362.9248042589115
27471 362.9249770556158
27472 362.925149838265
27473 362.9253226068062
27474 362.92549536119
27475 362.9256681013708
27476 362.925840827291
27477 362.926013538907
27478 362.9261862361737
27479 362.9263589190582
27480 362.9265315875292
27481 362.9267042415362
27482 362.9268768810552
27483 362.9270495060501
27484 362.9272221165011
27485 362.9273947123892
27486 362.9275672936927
27487 362.9277398603937
27488 362.9279124124815
27489 362.9280849499482
27490 362.9282574727839
27491 362.9284299809741
27492 362.9286024745113
27493 362.928774953386
27494 362.928947417594
27495 362.9291198671261
27496 362.9292923019767
27497 362.92946472212
27498 362.9296371275511
27499 362.9298095182564
27500 362.9299818942118
27501 362.9301542554064
27502 362.9303266018099
27503 362.9304989334102
27504 362.9306712501818
27505 362.9308435521024
27506 362.9310158391456
27507 362.9311881112953
27508 362.9313603685467
27509 362.9315326108562
27510 362.9317048382256
27511 362.9318770506379
27512 362.9320492480789
27513 362.9322214305498
27514 362.9323935980455
27515 362.9325657505552
27516 362.9327378880817
27517 362.9329100106249
27518 362.9330821181825
27519 362.933254210761
27520 362.9334262883634
27521 362.9335983509812
27522 362.9337703986264
27523 362.9339424312998
27524 362.9341144490022
27525 362.9342864517341
27526 362.93445843949
27527 362.9346304122794
27528 362.9348023700878
27529 362.9349743129306
27530 362.9351462408001
27531 362.9353181537039
27532 362.9354900516395
27533 362.9356619346107
27534 362.9358338026078
27535 362.9360056556478
27536 362.9361774937227
27537 362.9363493168394
27538 362.936521124997
27539 362.9366929181908
27540 362.9368646964355
27541 362.9370364597227
27542 362.9372082080576
27543 362.937379941449
27544 362.9375516598868
27545 362.9377233633794
27546 362.9378950519268
27547 362.9380667255348
27548 362.9382383842016
27549 362.9384100279314
27550 362.9385816567178
27551 362.9387532705691
27552 362.9389248690458
27553 362.9390964500425
27554 362.9392680143227
27555 362.9394395623796
27556 362.9396110945329
27557 362.9397826110084
27558 362.939954111961
27559 362.9401255975093
27560 362.9402970677483
27561 362.940468522741
27562 362.9406399625406
27563 362.9408113871898
27564 362.9409827967263
27565 362.9411541911826
27566 362.941325570573
27567 362.9414969349272
27568 362.9416682842563
27569 362.9418396185745
27570 362.9420109379052
27571 362.9421822422352
27572 362.9423535315989
27573 362.942524805983
27574 362.9426960654084
27575 362.9428673098771
27576 362.9430385393908
27577 362.9432097539533
27578 362.9433809535865
27579 362.9435521382806
27580 362.9437233080462
27581 362.9438944628878
27582 362.9440656028025
27583 362.9442367278136
27584 362.9444078379157
27585 362.9445789331158
27586 362.9447500134239
27587 362.9449210788271
27588 362.9450921293444
27589 362.9452631649775
27590 362.9454341857228
27591 362.9456051915884
27592 362.9457761825685
27593 362.9459471586722
27594 362.9461181198952
27595 362.9462890662359
27596 362.946459997704
27597 362.9466309143006
27598 362.9468018160286
27599 362.9469727028965
27600 362.9471435749084
27601 362.9473144320503
27602 362.9474852743396
27603 362.9476561017664
27604 362.9478269143142
27605 362.947997711977
27606 362.9481684947413
27607 362.948339262603
27608 362.9485100155507
27609 362.9486807535723
27610 362.9488514766645
27611 362.9490221848235
27612 362.9491928780397
27613 362.9493635563193
27614 362.9495342196536
27615 362.9497048680586
27616 362.9498755015261
27617 362.9500461200614
27618 362.9502167236758
27619 362.9503873123597
27620 362.9505578861342
27621 362.9507284449988
27622 362.9508989889634
27623 362.9510695180316
27624 362.9512400322033
27625 362.9514105314863
27626 362.9515810158893
27627 362.9517514854133
27628 362.9519219400686
27629 362.9520923798535
27630 362.9522628047776
27631 362.9524332148413
27632 362.9526036100376
27633 362.9527739903767
27634 362.9529443558533
27635 362.953114706465
27636 362.95328504219
27637 362.9534553630126
27638 362.9536256689234
27639 362.9537959599025
27640 362.9539662359301
27641 362.9541364969866
27642 362.9543067430574
27643 362.9544769741297
27644 362.9546471902029
27645 362.9548173912784
27646 362.9549875773522
27647 362.9551577484265
27648 362.955327904504
27649 362.9554980456037
27650 362.9556681717241
27651 362.9558382828901
27652 362.9560083791187
27653 362.956178460433
27654 362.9563485268469
27655 362.956518578386
27656 362.956688615064
27657 362.9568586369007
27658 362.9570286439302
27659 362.9571986361649
27660 362.9573686136272
27661 362.9575385763458
27662 362.9577085243367
27663 362.9578784576327
27664 362.9580483762419
27665 362.958218280187
27666 362.9583881694808
27667 362.9585580441299
27668 362.9587279041478
27669 362.9588977495402
27670 362.959067580311
27671 362.9592373964574
27672 362.9594071979786
27673 362.9595769848753
27674 362.9597467571406
27675 362.9599165147659
27676 362.9600862577554
27677 362.9602559866009
27678 362.9604257056366
27679 362.9605954164081
27680 362.9607651195093
27681 362.96093481461
27682 362.9611045007769
27683 362.9612741768284
27684 362.9614438415376
27685 362.961613493829
27686 362.9617831327699
27687 362.9619527576365
27688 362.9621223678772
27689 362.9622919630897
27690 362.962461542989
27691 362.9626311073736
27692 362.9628006561314
27693 362.9629701891667
27694 362.9631397064431
27695 362.9633092079402
27696 362.9634786936425
27697 362.9636481635558
27698 362.9638176176331
27699 362.9639870558796
27700 362.9641564783101
27701 362.9643258849455
27702 362.9644952758085
27703 362.9646646509268
27704 362.9648340103279
27705 362.9650033540431
27706 362.9651726821011
27707 362.9653419945329
27708 362.9655112913657
27709 362.9656805726213
27710 362.9658498383309
27711 362.966019088516
27712 362.9661883232037
27713 362.9663575424174
27714 362.9665267461945
27715 362.9666959345504
27716 362.9668651075214
27717 362.9670342651359
27718 362.9672034074248
27719 362.9673725344174
27720 362.9675416461616
27721 362.9677107426611
27722 362.9678798239532
27723 362.9680488899985
27724 362.9682179407345
27725 362.9683869761154
27726 362.9685559961142
27727 362.9687250006913
27728 362.9688939898376
27729 362.9690629635508
27730 362.9692319218375
27731 362.9694008647327
27732 362.96956979227
27733 362.9697387044997
27734 362.9699076014637
27735 362.9700764832216
27736 362.9702453498211
27737 362.9704142013175
27738 362.9705830377627
27739 362.9707518592019
27740 362.970920665688
27741 362.9710894572679
27742 362.9712582339711
27743 362.9714269958476
27744 362.9715957429281
27745 362.9717644752515
27746 362.9719331928457
27747 362.9721018957377
27748 362.9722705839566
27749 362.972439257522
27750 362.9726079184154
27751 362.9727765659005
27752 362.9729451994418
27753 362.9731138186972
27754 362.9732824235581
27755 362.9734510139986
27756 362.9736195900181
27757 362.9737881516049
27758 362.9739566987721
27759 362.9741252315202
27760 362.9742937498441
27761 362.9744622537567
27762 362.9746307432491
27763 362.9747992183165
27764 362.9749676789566
27765 362.9751361251571
27766 362.9753045569194
27767 362.9754729742195
27768 362.9756413770656
27769 362.9758097654403
27770 362.9759781393448
27771 362.9761464987574
27772 362.9763148436816
27773 362.9764831741098
27774 362.9766514900346
27775 362.9768197914542
27776 362.9769880783605
27777 362.9771563507425
27778 362.9773246086073
27779 362.9774928519407
27780 362.9776610807467
27781 362.9778292950328
27782 362.9779974947896
27783 362.9781656800245
27784 362.9783338507362
27785 362.9785020069282
27786 362.9786701485973
27787 362.9788382757553
27788 362.9790063883802
27789 362.9791744864797
27790 362.9793425700449
27791 362.9795106390748
27792 362.9796786935225
27793 362.9798467333227
27794 362.9800147584889
27795 362.980182768913
27796 362.9803507643354
27797 362.9805187444867
27798 362.9806867091074
27799 362.9808546579546
27800 362.9810225908104
27801 362.9811905075235
27802 362.9813584080048
27803 362.9815262922348
27804 362.9816941602553
27805 362.981862012154
27806 362.9820298480661
27807 362.9821976681441
27808 362.9823654725529
27809 362.9825332614641
27810 362.9827010350363
27811 362.9828687934173
27812 362.9830365367476
27813 362.983204265171
27814 362.9833719788128
27815 362.9835396772502
27816 362.9837073468335
27817 362.9838749863925
27818 362.9840425980573
27819 362.9842101850058
27820 362.9843777503656
27821 362.9845452967997
27822 362.9847128263494
27823 362.9848803405262
27824 362.9850478403845
27825 362.9852153266365
27826 362.9853827997395
27827 362.9855502599908
27828 362.9857177075515
27829 362.9858851425116
27830 362.9860525649048
27831 362.9862199747234
27832 362.9863873722169
27833 362.9865547611828
27834 362.9867221424648
27835 362.9868895159141
27836 362.9870568810505
27837 362.9872242372725
27838 362.9873915839992
27839 362.9875589206995
27840 362.9877262469076
27841 362.9878935622103
27842 362.9880608662434
27843 362.9882281586887
27844 362.9883954392728
27845 362.9885627077433
27846 362.9887299638922
27847 362.9888972075133
27848 362.9890644384311
27849 362.989231656486
27850 362.9893988615289
27851 362.9895660534358
27852 362.9897332320736
27853 362.9899003973377
27854 362.9900675491176
27855 362.9902346873275
27856 362.9904018118391
27857 362.9905689225066
27858 362.9907360191631
27859 362.9909031016435
27860 362.991070169774
27861 362.9912372233679
27862 362.9914042622533
27863 362.9915712862583
27864 362.9917382952289
27865 362.991905289029
27866 362.9920722675424
27867 362.9922392306739
27868 362.9924061783412
27869 362.9925731105035
27870 362.9927400271125
27871 362.9929069281588
27872 362.9930738136338
27873 362.993240683555
27874 362.9934075379376
27875 362.9935743768111
27876 362.9937412002259
27877 362.9939080082216
27878 362.9940748008494
27879 362.9942415781624
27880 362.9944083402166
27881 362.9945750870757
27882 362.9947418187927
27883 362.9949085354241
27884 362.995075237029
27885 362.9952419153205
27886 362.9954085659681
27887 362.9955751904217
27888 362.9957417913534
27889 362.9959083714426
27890 362.9960749329214
27891 362.9962414775034
27892 362.9964080064192
27893 362.996574520532
27894 362.9967410204125
27895 362.9969075064253
27896 362.9970739787967
27897 362.9972404376572
27898 362.9974068830879
27899 362.9975733151166
27900 362.9977397337703
27901 362.9979061390383
27902 362.9980725309268
27903 362.9982389111362
27904 362.9984052797274
27905 362.9985716365734
27906 362.9987379814805
27907 362.9989043142737
27908 362.9990706347843
27909 362.9992369428552
27910 362.9994032383465
27911 362.9995695211292
27912 362.9997357910945
27913 362.999902048137
27914 363.0000682921662
27915 363.0002345230918
27916 363.0004007408362
27917 363.0005669453359
27918 363.0007331365124
27919 363.0008993143097
27920 363.0010654786707
27921 363.0012316295425
27922 363.0013977668471
27923 363.0015638904668
27924 363.0017300003931
27925 363.0018960966419
27926 363.0020621792157
27927 363.0022282481044
27928 363.0023943032878
27929 363.0025603447305
27930 363.0027263724019
27931 363.0028923862754
27932 363.0030583863197
27933 363.0032243725183
27934 363.0033903448493
27935 363.0035563032925
27936 363.0037222478261
27937 363.0038881784263
27938 363.0040540950729
27939 363.0042199977405
27940 363.0043858864067
27941 363.0045517610487
27942 363.0047176216367
27943 363.0048834681518
27944 363.0050493005775
27945 363.0052151188798
27946 363.0053809230494
27947 363.0055467130551
27948 363.0057124888849
27949 363.0058782505208
27950 363.0060439979503
27951 363.0062097311489
27952 363.0063754501091
27953 363.0065411548248
27954 363.006706845278
27955 363.0068725214558
27956 363.0070381833074
27957 363.0072038307646
27958 363.0073694637554
27959 363.0075350822016
27960 363.0077006860325
27961 363.0078662751942
27962 363.0080318496466
27963 363.0081974093696
27964 363.0083629543515
27965 363.0085284845977
27966 363.0086940001262
27967 363.0088595009642
27968 363.0090249871454
27969 363.0091904587059
27970 363.0093559156801
27971 363.0095213581114
27972 363.0096867860323
27973 363.0098521994776
27974 363.0100175984933
27975 363.0101829831033
27976 363.0103483533149
27977 363.0105137091197
27978 363.0106790505018
27979 363.0108443774341
27980 363.0110096898563
27981 363.0111749877016
27982 363.0113402709026
27983 363.0115055393834
27984 363.0116707930787
27985 363.0118360319224
27986 363.0120012558682
27987 363.0121664648757
27988 363.0123316589332
27989 363.0124968380242
27990 363.0126620021574
27991 363.0128271513599
27992 363.012992285649
27993 363.0131574050614
27994 363.0133225096454
27995 363.0134875994302
27996 363.0136526744589
27997 363.0138177347859
27998 363.0139827804392
27999 363.0141478114743
28000 363.0143128279153
28001 363.0144778298073
28002 363.0146428171778
28003 363.0148077900549
28004 363.0149727484731
28005 363.0151376924517
28006 363.0153026220059
28007 363.0154675371733
28008 363.0156324379559
28009 363.015797324366
28010 363.0159621964322
28011 363.0161270541585
28012 363.0162918975604
28013 363.0164567266459
28014 363.0166215414276
28015 363.0167863419063
28016 363.0169511280869
28017 363.0171158999859
28018 363.0172806575989
28019 363.017445400936
28020 363.0176101299914
28021 363.0177748447806
28022 363.0179395452966
28023 363.0181042315576
28024 363.0182689035686
28025 363.0184335613213
28026 363.0185982048276
28027 363.0187628340888
28028 363.0189274490893
28029 363.0190920496343
28030 363.0192566356386
28031 363.0194212070486
28032 363.0195857638366
28033 363.0197503060001
28034 363.0199148335637
28035 363.0200793465774
28036 363.0202438450819
28037 363.020408329136
28038 363.0205727988011
28039 363.0207372541373
28040 363.0209016951936
28041 363.0210661220071
28042 363.021230534595
28043 363.021394932974
28044 363.0215593171392
28045 363.0217236870881
28046 363.0218880428055
28047 363.0220523842706
28048 363.0222167114584
28049 363.0223810243601
28050 363.0225453229488
28051 363.0227096072077
28052 363.0228738771295
28053 363.0230381327072
28054 363.0232023739297
28055 363.0233666007947
28056 363.0235308133056
28057 363.023695011465
28058 363.02385919528
28059 363.0240233647571
28060 363.0241875199086
28061 363.0243516607388
28062 363.0245157872643
28063 363.0246798994945
28064 363.0248439974467
28065 363.0250080811329
28066 363.0251721505565
28067 363.0253362057189
28068 363.0255002466372
28069 363.0256642732507
28070 363.0258282856406
28071 363.0259922838297
28072 363.0261562678429
28073 363.026320237691
28074 363.0264841933954
28075 363.0266481349527
28076 363.0268120623716
28077 363.026975975648
28078 363.0271398747864
28079 363.027303759786
28080 363.0274676306394
28081 363.0276314873431
28082 363.0277953298914
28083 363.0279591582619
28084 363.028122972415
28085 363.028286772308
28086 363.0284505578547
28087 363.0286143289566
28088 363.0287780854883
28089 363.0289418273095
28090 363.02910555428
28091 363.0292692662584
28092 363.0294329631208
28093 363.0295966447628
28094 363.0297603110906
28095 363.02992396205
28096 363.0300875976033
28097 363.0302512177411
28098 363.0304148224816
28099 363.0305784118628
28100 363.0307419859396
28101 363.0309055447858
28102 363.0310690884699
28103 363.0312326170745
28104 363.0313961306864
28105 363.0315596294025
28106 363.0317231133067
28107 363.0318865824902
28108 363.0320500370362
28109 363.0322134770308
28110 363.0323769025463
28111 363.0325403136605
28112 363.032703710539
28113 363.0328670937993
28114 363.0330304635924
28115 363.0331938199994
28116 363.0333571630549
28117 363.0335204927473
28118 363.0336838090731
28119 363.0338471119649
28120 363.0340104013902
28121 363.0341736773178
28122 363.034336939704
28123 363.0345001885154
28124 363.0346634237126
28125 363.0348266452647
28126 363.0349898531272
28127 363.0351530472656
28128 363.0353162276455
28129 363.0354793942248
28130 363.0356425469731
28131 363.0358056858434
28132 363.0359688107992
28133 363.0361319217882
28134 363.0362950187813
28135 363.0364581017188
28136 363.036621170562
28137 363.0367842252798
28138 363.0369472658176
28139 363.0371102921333
28140 363.037273304196
28141 363.0374363019778
28142 363.0375992854328
28143 363.0377622545525
28144 363.037925209326
28145 363.0380881497397
28146 363.0382510757763
28147 363.0384139874391
28148 363.0385768847312
28149 363.0387397676474
28150 363.038902637738
28151 363.0390654973024
28152 363.0392283461905
28153 363.039391183686
28154 363.0395540089941
28155 363.0397168213992
28156 363.0398796203436
28157 363.0400424054083
28158 363.0402051762957
28159 363.0403679328108
28160 363.0405306748256
28161 363.0406934022596
28162 363.040856115061
28163 363.0410188132091
28164 363.0411814966989
28165 363.0413441655281
28166 363.0415068196877
28167 363.0416694591974
28168 363.0418320840626
28169 363.0419946942939
28170 363.0421572898973
28171 363.0423198708856
28172 363.0424824368774
28173 363.0426449874568
28174 363.0428075225474
28175 363.0429700422122
28176 363.0431325465404
28177 363.0432950356443
28178 363.0434575096288
28179 363.043619968583
28180 363.0437824125947
28181 363.0439448417384
28182 363.0441072560795
28183 363.0442696556742
28184 363.0444320405737
28185 363.0445944108204
28186 363.0447567664544
28187 363.0449191075028
28188 363.0450814339861
28189 363.0452437459186
28190 363.0454060433132
28191 363.0455683261659
28192 363.0457305944749
28193 363.045892848222
28194 363.0460550874057
28195 363.0462173120004
28196 363.0463795219798
28197 363.0465417173251
28198 363.0467038980079
28199 363.0468660640122
28200 363.0470282153116
28201 363.0471903516683
28202 363.0473524729022
28203 363.0475145790531
28204 363.0476766701616
28205 363.047838746285
28206 363.0480008074557
28207 363.0481628537211
28208 363.0483248851288
28209 363.0484869017008
28210 363.0486489034846
28211 363.0488108905028
28212 363.0489728627999
28213 363.0491348203874
28214 363.0492967633105
28215 363.0494586915991
28216 363.049620605282
28217 363.0497825043911
28218 363.0499443889672
28219 363.0501062590356
28220 363.0502681146326
28221 363.0504299557834
28222 363.0505917825274
28223 363.0507535948838
28224 363.050915392889
28225 363.0510771765652
28226 363.0512389459433
28227 363.0514007010396
28228 363.0515624418865
28229 363.0517241684935
28230 363.0518858808895
28231 363.052047579089
28232 363.0522092631062
28233 363.0523709329664
28234 363.0525325886742
28235 363.0526942302536
28236 363.0528558577076
28237 363.053017471408
28238 363.0531790710823
28239 363.0533406574027
28240 363.0535022324169
28241 363.0536637973677
28242 363.0538253524462
28243 363.0539868973536
28244 363.0541484316428
28245 363.0543099548298
28246 363.0544714664675
28247 363.0546329661497
28248 363.054794453535
28249 363.0549559283364
28250 363.0551173903242
28251 363.0552788393045
28252 363.0554402751248
28253 363.0556016976644
28254 363.0557631068284
28255 363.055924502536
28256 363.0560858847275
28257 363.0562472533514
28258 363.0564086083756
28259 363.0565699497686
28260 363.0567312775036
28261 363.0568925915614
28262 363.0570538919314
28263 363.0572151785956
28264 363.0573764515485
28265 363.0575377107805
28266 363.0576989562825
28267 363.0578601880352
28268 363.0580214060544
28269 363.0581826103158
28270 363.0583438008186
28271 363.0585049775583
28272 363.0586661405247
28273 363.0588272897107
28274 363.0589884251133
28275 363.0591495467291
28276 363.059310654546
28277 363.059471748555
28278 363.0596328287571
28279 363.0597938951389
28280 363.0599549476985
28281 363.0601159864289
28282 363.0602770113195
28283 363.0604380223771
28284 363.0605990195916
28285 363.0607600029569
28286 363.0609209724707
28287 363.0610819281105
28288 363.0612428698769
28289 363.0614037977553
28290 363.0615647117251
28291 363.0617256117642
28292 363.061886497851
28293 363.0620473699538
28294 363.0622082280424
28295 363.0623690720857
28296 363.0625299020489
28297 363.0626907179083
28298 363.0628515196403
28299 363.0630123072269
28300 363.0631730806553
28301 363.0633338399275
28302 363.0634945850344
28303 363.063655315991
28304 363.0638160327874
28305 363.0639767354386
28306 363.0641374239533
28307 363.0642980983523
28308 363.0644587586472
28309 363.0646194048533
28310 363.0647800369856
28311 363.0649406550697
28312 363.0651012591216
28313 363.0652618491584
28314 363.0654224251906
28315 363.065582987242
28316 363.0657435353237
28317 363.0659040694417
28318 363.0660645896181
28319 363.0662250958576
28320 363.0663855881754
28321 363.0665460665744
28322 363.0667065310641
28323 363.0668669816573
28324 363.0670274183551
28325 363.0671878411301
28326 363.0673482498814
28327 363.0675086444534
28328 363.0676690246906
28329 363.0678293904015
28330 363.0679897414258
28331 363.0681500776273
28332 363.0683103988884
28333 363.0684707051532
28334 363.0686309963952
28335 363.0687912726318
28336 363.0689515339211
28337 363.0691117803407
28338 363.0692720119812
28339 363.0694322289468
28340 363.0695924313451
28341 363.0697526192889
28342 363.0699127928785
28343 363.0700729522156
28344 363.0702330973718
28345 363.0703932284349
28346 363.0705533454638
28347 363.0707134485046
28348 363.0708735375994
28349 363.0710336127794
28350 363.0711936740671
28351 363.0713537214775
28352 363.0715137550252
28353 363.0716737747038
28354 363.0718337805297
28355 363.0719937724996
28356 363.0721537498196
28357 363.0723137109545
28358 363.0724736565647
28359 363.0726335870522
28360 363.0727935027023
28361 363.0729534037141
28362 363.07311329022
28363 363.0732731623285
28364 363.0734330201141
28365 363.0735928636534
28366 363.0737526930018
28367 363.0739125081911
28368 363.0740723092639
28369 363.0742320962642
28370 363.0743918692178
28371 363.0745516281492
28372 363.0747113730824
28373 363.0748711040428
28374 363.075030821053
28375 363.0751905241214
28376 363.0753502132703
28377 363.0755098885093
28378 363.0756695498631
28379 363.0758291973309
28380 363.0759888309278
28381 363.076148450663
28382 363.0763080565456
28383 363.0764676485807
28384 363.0766272267777
28385 363.0767867911418
28386 363.0769463416833
28387 363.0771058784139
28388 363.0772654013308
28389 363.0774249104407
28390 363.0775844057558
28391 363.0777438872769
28392 363.0779033550078
28393 363.078062808958
28394 363.0782222491315
28395 363.0783816755319
28396 363.0785410881649
28397 363.0787004870272
28398 363.0788598721249
28399 363.0790192434472
28400 363.0791786010059
28401 363.079337944801
28402 363.0794972748136
28403 363.0796565910601
28404 363.079815893529
28405 363.0799751822292
28406 363.0801344571497
28407 363.0802937182893
28408 363.0804529656502
28409 363.0806121992289
28410 363.0807714190362
28411 363.0809306250507
28412 363.0810898172948
28413 363.0812489957544
28414 363.0814081604793
28415 363.0815673115148
28416 363.0817264489068
28417 363.0818855726935
28418 363.0820446828856
28419 363.082203779496
28420 363.0823628625011
28421 363.0825219318835
28422 363.0826809876068
28423 363.0828400296692
28424 363.0829990580532
28425 363.0831580727405
28426 363.0833170737287
28427 363.08347606101
28428 363.0836350341435
28429 363.0837939928057
28430 363.0839529369302
28431 363.0841118666074
28432 363.0842707820644
28433 363.0844296836229
28434 363.0845885715888
28435 363.0847474462228
28436 363.0849063076905
28437 363.0850651560946
28438 363.0852239914501
28439 363.0853828137035
28440 363.0855416227992
28441 363.0857004186227
28442 363.0858592010804
28443 363.0860179700824
28444 363.0861767255294
28445 363.0863354673613
28446 363.0864941955138
28447 363.0866529099402
28448 363.0868116106021
28449 363.0869702974577
28450 363.0871289704909
28451 363.0872876296811
28452 363.0874462750123
28453 363.0876049064792
28454 363.0877635240737
28455 363.0879221277863
28456 363.088080717617
28457 363.0882392935592
28458 363.0883978556213
28459 363.0885564038035
28460 363.0887149381078
28461 363.088873458541
28462 363.0890319651083
28463 363.0891904578118
28464 363.089348936649
28465 363.0895074016402
28466 363.0896658527794
28467 363.0898242900691
28468 363.0899827135145
28469 363.0901411231156
28470 363.0902995188708
28471 363.0904579007849
28472 363.090616268862
28473 363.0907746230948
28474 363.0909329634879
28475 363.09109129004
28476 363.0912496027512
28477 363.0914079016222
28478 363.0915661866452
28479 363.091724457833
28480 363.0918827151733
28481 363.0920409586716
28482 363.092199188318
28483 363.0923574041246
28484 363.0925156060785
28485 363.0926737941894
28486 363.0928319684157
28487 363.0929901287495
28488 363.0931482751677
28489 363.0933064076709
28490 363.0934645262479
28491 363.0936226308978
28492 363.0937807216342
28493 363.0939387984544
28494 363.0940968613915
28495 363.0942549104356
28496 363.0944129456204
28497 363.0945709669535
28498 363.094728974455
28499 363.094886968142
28500 363.0950449557794
28501 363.0952029355478
28502 363.0953609058396
28503 363.0955188606038
28504 363.0956767935847
28505 363.0958347092035
28506 363.0959926101007
28507 363.0961504978014
28508 363.0963083718419
28509 363.0964662315964
28510 363.0966240765682
28511 363.0967819063751
28512 363.0969397207593
28513 363.097097519623
28514 363.0972553029873
28515 363.0974130709518
28516 363.0975708236479
28517 363.097728561225
28518 363.0978862838381
28519 363.0980439916333
28520 363.0982016849043
28521 363.0983593638317
28522 363.0985170285926
28523 363.0986746793439
28524 363.0988323162255
28525 363.0989899393787
28526 363.0991475489396
28527 363.099305145032
28528 363.0994627277693
28529 363.0996202972597
28530 363.099777853605
28531 363.0999353968898
28532 363.1000929272031
28533 363.1002504446049
28534 363.1004079491262
28535 363.1005654408003
28536 363.1007229196502
28537 363.1008803856799
28538 363.1010378388783
28539 363.1011952792251
28540 363.1013527066744
28541 363.1015101211751
28542 363.1016675226549
28543 363.101824911045
28544 363.1019822862476
28545 363.1021396481725
28546 363.1022969967232
28547 363.1024543318143
28548 363.1026116533459
28549 363.102768961235
28550 363.1029262554016
28551 363.1030835357809
28552 363.1032408023263
28553 363.1033980549788
